Pid,OPTid,Px,Py,rD,cD,cluster,notCore
31,499,70.0,61.0,2.82842712475,2.82842712475,1,False
123,500,69.0,60.0,2.82842712475,2.2360679775,1,False
53,501,68.0,58.0,2.2360679775,2.0,1,False
249,502,66.0,58.0,2.0,1.41421356237,1,False
349,503,65.0,58.0,1.41421356237,1.0,1,False
537,504,65.0,57.0,1.0,1.41421356237,1,False
650,505,66.0,58.0,1.0,1.41421356237,1,False
893,506,66.0,58.0,1.0,1.41421356237,1,False
80,507,64.0,59.0,1.41421356237,2.2360679775,1,False
211,508,65.0,56.0,1.41421356237,2.0,1,False
1005,509,65.0,56.0,1.41421356237,2.0,1,False
138,510,65.0,55.0,2.0,2.0,1,False
365,511,68.0,59.0,2.0,2.2360679775,1,False
818,512,63.0,55.0,2.0,2.2360679775,1,False
170,513,62.0,53.0,2.2360679775,2.2360679775,1,False
234,514,64.0,60.0,2.2360679775,2.82842712475,1,False
316,515,63.0,54.0,2.2360679775,2.2360679775,1,False
420,516,64.0,52.0,2.2360679775,2.2360679775,1,False
112,517,66.0,52.0,2.2360679775,2.0,1,False
625,518,67.0,53.0,2.0,2.82842712475,1,False
841,519,66.0,53.0,2.0,2.2360679775,1,False
977,520,65.0,51.0,2.0,2.2360679775,1,False
919,521,71.0,60.0,2.2360679775,2.0,1,False
212,522,72.0,59.0,2.0,1.41421356237,1,False
231,523,73.0,59.0,1.41421356237,2.2360679775,1,False
376,524,71.0,58.0,1.41421356237,2.0,1,False
702,525,73.0,58.0,1.41421356237,2.0,1,False
266,526,75.0,58.0,2.0,2.0,1,False
330,527,72.0,57.0,2.0,2.0,1,False
368,528,76.0,57.0,2.0,3.16227766017,1,False
482,529,75.0,58.0,2.0,2.0,1,False
520,530,75.0,58.0,2.0,2.0,1,False
724,531,72.0,56.0,2.0,2.2360679775,1,False
739,532,71.0,54.0,2.2360679775,2.82842712475,1,False
838,533,74.0,61.0,2.2360679775,3.0,1,False
979,534,64.0,53.0,2.2360679775,2.0,1,False
277,535,72.0,52.0,2.82842712475,2.2360679775,1,False
455,536,74.0,51.0,2.2360679775,2.0,1,False
37,537,76.0,51.0,2.0,2.82842712475,1,False
39,538,75.0,50.0,2.0,1.41421356237,1,False
705,539,74.0,49.0,1.41421356237,1.41421356237,1,False
648,540,75.0,48.0,1.41421356237,2.0,1,False
906,541,75.0,48.0,1.41421356237,2.0,1,False
957,542,75.0,50.0,1.41421356237,1.41421356237,1,False
911,543,73.0,52.0,2.0,2.82842712475,1,False
981,544,72.0,49.0,2.0,3.0,1,False
1021,545,76.0,48.0,2.0,2.2360679775,1,False
960,546,70.0,53.0,2.2360679775,3.0,1,False
464,547,59.0,50.0,2.82842712475,3.0,1,False
536,548,62.0,50.0,2.82842712475,2.82842712475,1,False
261,549,61.0,50.0,2.82842712475,2.0,1,False
842,550,62.0,50.0,2.0,2.82842712475,1,False
846,551,59.0,50.0,2.0,3.0,1,False
456,552,63.0,48.0,2.82842712475,2.82842712475,1,False
527,553,75.0,54.0,2.82842712475,3.16227766017,1,False
556,554,65.0,46.0,2.82842712475,4.24264068712,1,False
658,555,69.0,52.0,2.82842712475,2.82842712475,1,False
978,556,70.0,50.0,2.82842712475,2.82842712475,1,False
372,557,68.0,49.0,2.82842712475,3.60555127546,1,False
221,558,59.0,39.0,3.0,2.2360679775,1,False
87,559,60.0,41.0,2.2360679775,2.2360679775,1,False
235,560,62.0,41.0,2.2360679775,2.2360679775,1,False
158,561,64.0,41.0,2.2360679775,3.16227766017,1,False
598,562,64.0,40.0,2.2360679775,3.0,1,False
817,563,60.0,40.0,2.2360679775,2.2360679775,1,False
1002,564,61.0,39.0,2.2360679775,2.2360679775,1,False
879,565,63.0,27.0,2.82842712475,3.16227766017,1,False
669,566,55.0,23.0,2.82842712475,2.82842712475,1,False
615,567,45.0,17.0,2.82842712475,2.82842712475,1,False
47,568,44.0,16.0,2.82842712475,3.60555127546,1,False
191,569,46.0,16.0,2.82842712475,3.16227766017,1,False
798,570,50.0,28.0,2.82842712475,3.16227766017,1,False
761,571,62.0,21.0,2.82842712475,2.0,1,False
809,572,60.0,21.0,2.0,2.82842712475,1,False
965,573,62.0,20.0,2.0,2.82842712475,1,False
507,574,64.0,18.0,2.82842712475,3.0,1,False
559,575,64.0,18.0,2.82842712475,3.0,1,False
595,576,63.0,16.0,3.0,4.12310562562,1,False
225,577,64.0,27.0,3.16227766017,3.16227766017,1,False
354,578,65.0,41.0,3.0,2.82842712475,1,False
6,579,67.0,39.0,2.82842712475,2.82842712475,1,False
36,580,67.0,42.0,2.82842712475,2.2360679775,1,False
22,581,67.0,44.0,2.2360679775,3.16227766017,1,False
636,582,68.0,41.0,2.2360679775,2.82842712475,1,False
980,583,69.0,41.0,2.2360679775,2.2360679775,1,False
367,584,71.0,40.0,2.2360679775,2.82842712475,1,False
870,585,70.0,43.0,2.2360679775,2.82842712475,1,False
947,586,71.0,42.0,2.2360679775,2.2360679775,1,False
801,587,72.0,41.0,2.2360679775,2.82842712475,1,False
239,588,74.0,40.0,2.82842712475,3.16227766017,1,False
587,589,69.0,38.0,2.82842712475,3.16227766017,1,False
878,590,75.0,45.0,3.0,3.0,1,False
454,591,75.0,44.0,3.0,3.60555127546,1,False
861,592,77.0,45.0,3.0,2.0,1,False
205,593,79.0,45.0,2.0,2.82842712475,1,False
523,594,79.0,45.0,2.0,2.82842712475,1,False
880,595,77.0,45.0,2.0,2.0,1,False
16,596,81.0,47.0,2.82842712475,2.82842712475,1,False
706,597,83.0,47.0,2.82842712475,3.16227766017,1,False
914,598,79.0,49.0,2.82842712475,3.16227766017,1,False
336,599,77.0,61.0,3.0,3.0,1,False
411,600,78.0,73.0,3.0,3.60555127546,1,False
699,601,81.0,76.0,3.0,2.2360679775,1,False
241,602,81.0,78.0,2.2360679775,3.0,1,False
274,603,83.0,76.0,2.2360679775,2.2360679775,1,False
290,604,82.0,74.0,2.2360679775,1.41421356237,1,False
497,605,83.0,74.0,1.41421356237,2.0,1,False
662,606,81.0,75.0,1.41421356237,2.0,1,False
701,607,83.0,75.0,1.41421356237,1.41421356237,1,False
749,608,82.0,74.0,1.41421356237,1.41421356237,1,False
76,609,83.0,72.0,2.0,2.0,1,False
283,610,82.0,72.0,2.0,2.0,1,False
763,611,83.0,70.0,2.0,2.2360679775,1,False
812,612,83.0,72.0,2.0,2.0,1,False
202,613,81.0,69.0,2.2360679775,3.16227766017,1,False
560,614,84.0,68.0,2.2360679775,4.12310562562,1,False
467,615,80.0,79.0,3.0,3.16227766017,1,False
90,616,73.0,83.0,3.16227766017,3.60555127546,1,False
260,617,75.0,71.0,3.16227766017,3.60555127546,1,False
773,618,79.0,61.0,3.0,3.0,1,False
642,619,80.0,59.0,3.0,2.2360679775,1,False
743,620,79.0,58.0,2.2360679775,3.0,1,False
897,621,78.0,60.0,2.2360679775,2.2360679775,1,False
923,622,82.0,58.0,2.2360679775,2.82842712475,1,False
248,623,84.0,60.0,2.82842712475,4.12310562562,1,False
263,624,83.0,59.0,2.82842712475,3.0,1,False
884,625,83.0,58.0,2.82842712475,3.16227766017,1,False
859,626,76.0,63.0,3.0,2.2360679775,1,False
136,627,78.0,64.0,2.2360679775,2.0,1,False
68,628,78.0,66.0,2.0,2.82842712475,1,False
189,629,77.0,65.0,2.0,2.2360679775,1,False
360,630,80.0,64.0,2.0,3.16227766017,1,False
670,631,76.0,64.0,2.0,1.41421356237,1,False
632,632,75.0,64.0,1.41421356237,2.0,1,False
1011,633,75.0,64.0,1.41421356237,2.0,1,False
849,634,75.0,66.0,2.0,2.2360679775,1,False
374,635,78.0,67.0,2.2360679775,2.82842712475,1,False
550,636,76.0,68.0,2.2360679775,2.82842712475,1,False
824,637,74.0,67.0,2.2360679775,3.16227766017,1,False
288,638,80.0,69.0,2.82842712475,3.16227766017,1,False
502,639,80.0,69.0,2.82842712475,3.16227766017,1,False
488,640,79.0,82.0,3.16227766017,3.16227766017,1,False
487,641,78.0,82.0,3.16227766017,3.60555127546,1,False
647,642,73.0,70.0,3.16227766017,3.60555127546,1,False
661,643,81.0,82.0,3.16227766017,2.2360679775,1,False
171,644,82.0,84.0,2.2360679775,3.0,1,False
687,645,82.0,81.0,2.2360679775,2.0,1,False
41,646,84.0,81.0,2.0,1.0,1,False
356,647,84.0,82.0,1.0,1.41421356237,1,False
539,648,84.0,82.0,1.0,1.41421356237,1,False
580,649,84.0,81.0,1.0,1.0,1,False
899,650,83.0,81.0,1.0,1.41421356237,1,False
682,651,84.0,79.0,2.0,2.82842712475,1,False
837,652,79.0,81.0,2.2360679775,2.2360679775,1,False
954,653,67.0,79.0,3.16227766017,3.16227766017,1,False
857,654,55.0,81.0,3.0,3.16227766017,1,False
531,655,66.0,82.0,3.16227766017,2.2360679775,1,False
469,656,66.0,84.0,2.2360679775,2.2360679775,1,False
565,657,68.0,83.0,2.2360679775,2.2360679775,1,False
373,658,70.0,84.0,2.2360679775,3.16227766017,1,False
717,659,67.0,82.0,2.2360679775,2.2360679775,1,False
767,660,68.0,82.0,2.2360679775,2.82842712475,1,False
865,661,65.0,84.0,2.2360679775,3.16227766017,1,False
968,662,67.0,79.0,3.0,3.16227766017,1,False
715,663,72.0,84.0,3.16227766017,4.12310562562,1,False
5,664,74.0,18.0,10.0,2.0,2,False
65,665,74.0,18.0,2.0,2.0,2,False
106,666,72.0,18.0,2.0,2.0,2,False
164,667,74.0,17.0,2.0,2.2360679775,2,False
180,668,72.0,16.0,2.0,2.2360679775,2,False
295,669,72.0,16.0,2.0,2.2360679775,2,False
315,670,71.0,17.0,2.0,1.41421356237,2,False
908,671,70.0,17.0,1.41421356237,2.2360679775,2,False
499,672,75.0,17.0,2.0,2.0,2,False
399,673,77.0,17.0,2.0,3.16227766017,2,False
363,674,66.0,26.0,3.16227766017,3.60555127546,2,False
21,675,74.0,37.0,3.16227766017,3.60555127546,2,False
327,676,77.0,41.0,3.16227766017,3.60555127546,2,False
179,677,84.0,50.0,3.16227766017,2.2360679775,2,False
585,678,83.0,52.0,2.2360679775,2.0,2,False
646,679,82.0,52.0,2.0,2.2360679775,2,False
716,680,84.0,51.0,2.0,1.41421356237,2,False
765,681,83.0,50.0,1.41421356237,2.0,2,False
789,682,83.0,51.0,1.41421356237,1.41421356237,2,False
20,683,84.0,54.0,2.2360679775,3.0,2,False
52,684,84.0,54.0,2.2360679775,3.0,2,False
214,685,80.0,52.0,2.2360679775,2.2360679775,2,False
678,686,81.0,54.0,2.2360679775,2.82842712475,2,False
867,687,79.0,50.0,2.2360679775,3.60555127546,2,False
875,688,80.0,54.0,2.2360679775,3.60555127546,2,False
562,689,84.0,44.0,3.16227766017,5.0,2,False
413,690,72.0,37.0,3.16227766017,3.16227766017,2,False
634,691,66.0,47.0,3.16227766017,3.16227766017,2,False
667,692,54.0,55.0,3.0,3.16227766017,2,False
13,693,25.0,40.0,6.0827625303,2.2360679775,2,False
451,694,25.0,41.0,2.2360679775,1.41421356237,2,False
518,695,24.0,40.0,1.41421356237,2.0,2,False
869,696,24.0,42.0,1.41421356237,2.0,2,False
971,697,24.0,42.0,1.41421356237,2.0,2,False
257,698,25.0,43.0,2.0,2.0,2,False
95,699,26.0,43.0,2.0,2.2360679775,2,False
476,700,24.0,39.0,2.0,2.2360679775,2,False
688,701,22.0,40.0,2.0,2.2360679775,2,False
117,702,20.0,39.0,2.2360679775,2.2360679775,2,False
304,703,18.0,40.0,2.2360679775,2.2360679775,2,False
173,704,17.0,42.0,2.2360679775,4.24264068712,2,False
362,705,18.0,40.0,2.2360679775,2.2360679775,2,False
375,706,16.0,40.0,2.2360679775,3.60555127546,2,False
515,707,28.0,43.0,2.2360679775,2.0,2,False
371,708,28.0,45.0,2.0,2.2360679775,2,False
872,709,27.0,42.0,2.0,2.2360679775,2,False
913,710,28.0,41.0,2.0,2.0,2,False
25,711,29.0,41.0,2.0,2.2360679775,2,False
778,712,29.0,40.0,2.0,2.82842712475,2,False
526,713,19.0,38.0,2.2360679775,3.0,2,False
787,714,30.0,45.0,2.2360679775,2.0,2,False
302,715,31.0,46.0,2.0,1.41421356237,2,False
46,716,31.0,47.0,1.41421356237,2.2360679775,2,False
172,717,31.0,47.0,1.41421356237,2.2360679775,2,False
874,718,32.0,45.0,1.41421356237,2.2360679775,2,False
970,719,30.0,44.0,2.0,2.2360679775,2,False
782,720,32.0,48.0,2.2360679775,2.0,2,False
936,721,32.0,50.0,2.0,2.2360679775,2,False
254,722,30.0,51.0,2.2360679775,2.2360679775,2,False
328,723,33.0,51.0,2.2360679775,2.2360679775,2,False
432,724,31.0,52.0,2.2360679775,2.2360679775,2,False
657,725,32.0,52.0,2.2360679775,2.0,2,False
892,726,31.0,52.0,2.0,2.2360679775,2,False
338,727,33.0,54.0,2.2360679775,2.82842712475,2,False
811,728,27.0,47.0,2.2360679775,3.60555127546,2,False
895,729,22.0,41.0,2.2360679775,2.2360679775,2,False
159,730,31.0,29.0,2.82842712475,2.82842712475,2,False
208,731,30.0,31.0,2.82842712475,2.2360679775,2,False
44,732,28.0,32.0,2.2360679775,2.2360679775,2,False
410,733,27.0,34.0,2.2360679775,2.82842712475,2,False
709,734,29.0,30.0,2.2360679775,2.2360679775,2,False
929,735,28.0,30.0,2.2360679775,2.2360679775,2,False
161,736,26.0,30.0,2.2360679775,2.2360679775,2,False
276,737,27.0,28.0,2.2360679775,2.82842712475,2,False
311,738,25.0,32.0,2.2360679775,3.0,2,False
402,739,25.0,32.0,2.2360679775,3.0,2,False
466,740,26.0,29.0,2.2360679775,2.2360679775,2,False
551,741,24.0,29.0,2.2360679775,2.2360679775,2,False
823,742,23.0,29.0,2.2360679775,2.82842712475,2,False
961,743,22.0,30.0,2.2360679775,2.2360679775,2,False
188,744,21.0,32.0,2.2360679775,1.41421356237,2,False
495,745,20.0,32.0,1.41421356237,2.0,2,False
573,746,20.0,33.0,1.41421356237,2.0,2,False
757,747,22.0,33.0,1.41421356237,2.0,2,False
768,748,22.0,32.0,1.41421356237,2.0,2,False
956,749,20.0,31.0,1.41421356237,2.0,2,False
210,750,22.0,35.0,2.0,2.82842712475,2,False
641,751,22.0,34.0,2.0,2.0,2,False
660,752,22.0,35.0,2.0,2.82842712475,2,False
928,753,18.0,31.0,2.0,2.2360679775,2,False
43,754,17.0,29.0,2.2360679775,3.60555127546,2,False
85,755,17.0,29.0,2.2360679775,3.60555127546,2,False
700,756,19.0,35.0,2.2360679775,3.0,2,False
997,757,22.0,29.0,2.2360679775,2.2360679775,2,False
966,758,21.0,27.0,2.2360679775,3.16227766017,2,False
358,759,28.0,19.0,2.82842712475,3.16227766017,2,False
612,760,25.0,26.0,2.82842712475,2.2360679775,2,False
91,761,27.0,25.0,2.2360679775,3.0,2,False
298,762,24.0,24.0,2.2360679775,2.0,2,False
322,763,24.0,26.0,2.0,2.82842712475,2,False
436,764,23.0,23.0,2.0,2.0,2,False
99,765,21.0,23.0,2.0,3.16227766017,2,False
512,766,26.0,24.0,2.0,2.2360679775,2,False
707,767,24.0,23.0,2.0,2.2360679775,2,False
718,768,24.0,26.0,2.0,2.82842712475,2,False
786,769,25.0,23.0,2.0,2.0,2,False
784,770,33.0,31.0,2.82842712475,3.60555127546,2,False
649,771,33.0,36.0,2.82842712475,3.16227766017,2,False
862,772,27.0,36.0,2.82842712475,3.16227766017,2,False
785,773,16.0,33.0,2.82842712475,2.82842712475,2,False
26,774,16.0,35.0,2.82842712475,2.0,2,False
323,775,16.0,36.0,2.0,3.0,2,False
629,776,16.0,35.0,2.0,2.0,2,False
1012,777,16.0,35.0,2.0,2.0,2,False
312,778,20.0,23.0,3.0,3.0,2,False
236,779,18.0,21.0,3.0,2.2360679775,2,False
155,780,17.0,20.0,2.2360679775,2.2360679775,2,False
396,781,19.0,19.0,2.2360679775,2.2360679775,2,False
802,782,18.0,17.0,2.2360679775,2.2360679775,2,False
517,783,16.0,16.0,2.2360679775,4.12310562562,2,False
528,784,18.0,16.0,2.2360679775,3.16227766017,2,False
810,785,20.0,16.0,2.2360679775,2.2360679775,2,False
70,786,22.0,17.0,2.2360679775,3.60555127546,2,False
213,787,22.0,17.0,2.2360679775,3.60555127546,2,False
943,788,16.0,22.0,2.2360679775,4.0,2,False
944,789,19.0,19.0,2.2360679775,2.2360679775,2,False
428,790,18.0,24.0,3.0,3.0,2,False
754,791,16.0,26.0,3.0,4.0,2,False
278,792,25.0,19.0,3.16227766017,3.60555127546,2,False
109,793,35.0,21.0,3.0,3.0,2,False
993,794,45.0,23.0,2.82842712475,4.0,2,False
98,795,37.0,19.0,3.0,1.41421356237,2,False
294,796,36.0,20.0,1.41421356237,2.0,2,False
310,797,36.0,19.0,1.41421356237,2.2360679775,2,False
453,798,38.0,20.0,1.41421356237,2.0,2,False
572,799,38.0,18.0,1.41421356237,2.0,2,False
465,800,39.0,17.0,2.0,2.2360679775,2,False
727,801,39.0,17.0,2.0,2.2360679775,2,False
825,802,40.0,20.0,2.0,2.2360679775,2,False
73,803,42.0,19.0,2.2360679775,2.2360679775,2,False
381,804,41.0,18.0,2.2360679775,2.2360679775,2,False
390,805,41.0,18.0,2.2360679775,2.2360679775,2,False
751,806,43.0,20.0,2.2360679775,3.0,2,False
851,807,40.0,22.0,2.2360679775,3.60555127546,2,False
152,808,36.0,16.0,2.82842712475,3.16227766017,2,False
412,809,35.0,16.0,3.16227766017,3.16227766017,2,False
397,810,32.0,16.0,3.16227766017,2.0,2,False
414,811,30.0,16.0,2.0,2.2360679775,2,False
663,812,32.0,18.0,2.0,2.2360679775,2,False
800,813,31.0,16.0,2.0,2.2360679775,2,False
1009,814,32.0,18.0,2.0,2.2360679775,2,False
1023,815,32.0,17.0,2.0,1.41421356237,2,False
676,816,29.0,17.0,2.2360679775,2.2360679775,2,False
421,817,27.0,16.0,2.2360679775,3.16227766017,2,False
654,818,26.0,16.0,3.16227766017,3.60555127546,2,False
15,819,26.0,53.0,4.472135955,2.82842712475,2,False
51,820,24.0,54.0,2.82842712475,3.60555127546,2,False
578,821,34.0,64.0,2.82842712475,2.82842712475,2,False
230,822,33.0,66.0,2.82842712475,2.0,2,False
240,823,33.0,66.0,2.0,2.0,2,False
382,824,33.0,67.0,2.0,2.0,2,False
611,825,33.0,65.0,2.0,2.0,2,False
142,826,31.0,65.0,2.0,2.2360679775,2,False
624,827,31.0,65.0,2.0,2.2360679775,2,False
984,828,33.0,68.0,2.0,2.0,2,False
883,829,31.0,68.0,2.0,2.82842712475,2,False
342,830,29.0,66.0,2.2360679775,2.82842712475,2,False
423,831,29.0,69.0,2.82842712475,2.82842712475,2,False
425,832,27.0,70.0,2.82842712475,2.82842712475,2,False
571,833,27.0,67.0,2.82842712475,3.0,2,False
684,834,27.0,52.0,2.82842712475,2.82842712475,2,False
591,835,25.0,50.0,2.82842712475,3.16227766017,2,False
601,836,25.0,50.0,2.82842712475,3.16227766017,2,False
695,837,26.0,54.0,2.82842712475,2.2360679775,2,False
746,838,28.0,55.0,2.2360679775,2.82842712475,2,False
219,839,29.0,57.0,2.82842712475,2.2360679775,2,False
557,840,27.0,58.0,2.2360679775,2.82842712475,2,False
674,841,28.0,58.0,2.2360679775,2.2360679775,2,False
721,842,30.0,57.0,2.2360679775,2.82842712475,2,False
769,843,29.0,56.0,2.2360679775,2.2360679775,2,False
335,844,25.0,57.0,2.82842712475,3.16227766017,2,False
750,845,34.0,54.0,2.82842712475,3.16227766017,2,False
799,846,25.0,50.0,2.82842712475,3.16227766017,2,False
69,847,30.0,37.0,3.16227766017,3.16227766017,2,False
286,848,43.0,31.0,3.16227766017,3.16227766017,2,False
272,849,43.0,29.0,3.16227766017,2.82842712475,2,False
317,850,43.0,28.0,2.82842712475,2.82842712475,2,False
555,851,45.0,27.0,2.82842712475,4.0,2,False
607,852,41.0,26.0,2.82842712475,3.16227766017,2,False
643,853,41.0,27.0,2.82842712475,3.0,2,False
1018,854,42.0,31.0,2.82842712475,3.60555127546,2,False
890,855,41.0,24.0,3.0,3.16227766017,2,False
143,856,46.0,27.0,3.16227766017,4.12310562562,2,False
45,857,19.0,69.0,8.0622577483,2.2360679775,3,False
96,858,20.0,69.0,2.2360679775,3.0,3,False
154,859,20.0,71.0,2.2360679775,2.0,3,False
79,860,21.0,72.0,2.0,2.2360679775,3,False
627,861,19.0,72.0,2.0,1.41421356237,3,False
183,862,18.0,72.0,1.41421356237,1.0,3,False
494,863,18.0,73.0,1.0,1.41421356237,3,False
529,864,18.0,73.0,1.0,1.41421356237,3,False
854,865,18.0,72.0,1.0,1.0,3,False
822,866,20.0,72.0,1.41421356237,2.0,3,False
461,867,18.0,75.0,2.0,2.0,3,False
493,868,18.0,77.0,2.0,4.0,3,False
602,869,19.0,76.0,2.0,3.16227766017,3,False
631,870,19.0,68.0,2.2360679775,2.82842712475,3,False
696,871,23.0,71.0,2.2360679775,3.0,3,False
740,872,17.0,77.0,2.2360679775,4.12310562562,3,False
853,873,17.0,68.0,2.2360679775,3.16227766017,3,False
431,874,21.0,66.0,2.82842712475,2.82842712475,3,False
252,875,19.0,64.0,2.82842712475,2.82842712475,3,False
292,876,17.0,65.0,2.82842712475,2.2360679775,3,False
160,877,16.0,64.0,2.2360679775,3.0,3,False
364,878,16.0,65.0,2.2360679775,3.16227766017,3,False
588,879,16.0,63.0,2.2360679775,3.0,3,False
535,880,21.0,62.0,2.82842712475,2.0,3,False
346,881,22.0,63.0,2.0,2.2360679775,3,False
885,882,21.0,60.0,2.0,2.2360679775,3,False
922,883,20.0,62.0,2.0,2.2360679775,3,False
1010,884,22.0,63.0,2.0,2.2360679775,3,False
119,885,19.0,60.0,2.2360679775,2.2360679775,3,False
133,886,17.0,59.0,2.2360679775,2.2360679775,3,False
300,887,16.0,60.0,2.2360679775,3.0,3,False
543,888,18.0,57.0,2.2360679775,2.0,3,False
683,889,18.0,56.0,2.0,2.2360679775,3,False
737,890,19.0,58.0,2.0,2.0,3,False
762,891,18.0,59.0,2.0,2.0,3,False
836,892,20.0,57.0,2.0,2.2360679775,3,False
122,893,19.0,55.0,2.2360679775,3.0,3,False
582,894,24.0,62.0,2.2360679775,3.0,3,False
617,895,23.0,60.0,2.2360679775,3.16227766017,3,False
177,896,24.0,65.0,2.82842712475,3.0,3,False
597,897,23.0,74.0,2.82842712475,3.0,3,False
858,898,27.0,70.0,2.82842712475,2.82842712475,3,False
888,899,29.0,72.0,2.82842712475,3.0,3,False
905,900,23.0,68.0,2.82842712475,3.16227766017,3,False
907,901,25.0,71.0,2.82842712475,2.2360679775,3,False
533,902,25.0,73.0,2.2360679775,3.16227766017,3,False
1007,903,22.0,66.0,2.82842712475,3.0,3,False
145,904,22.0,75.0,3.0,3.16227766017,3,False
630,905,30.0,72.0,3.0,3.16227766017,3,False
151,906,40.0,77.0,3.0,3.0,3,False
366,907,38.0,79.0,3.0,2.82842712475,3,False
297,908,37.0,79.0,2.82842712475,2.82842712475,3,False
157,909,35.0,81.0,2.82842712475,2.0,3,False
345,910,34.0,82.0,2.0,1.41421356237,3,False
419,911,35.0,83.0,1.41421356237,2.0,3,False
613,912,33.0,82.0,1.41421356237,2.0,3,False
703,913,33.0,82.0,1.41421356237,2.0,3,False
935,914,34.0,81.0,1.41421356237,1.41421356237,3,False
156,915,33.0,80.0,1.41421356237,1.41421356237,3,False
452,916,34.0,79.0,1.41421356237,2.0,3,False
618,917,32.0,79.0,1.41421356237,2.2360679775,3,False
672,918,34.0,79.0,1.41421356237,2.0,3,False
329,919,37.0,83.0,2.0,3.16227766017,3,False
347,920,31.0,82.0,2.0,2.82842712475,3,False
496,921,34.0,84.0,2.0,2.2360679775,3,False
570,922,34.0,84.0,2.0,2.2360679775,3,False
738,923,36.0,80.0,2.0,2.2360679775,3,False
1003,924,33.0,77.0,2.2360679775,3.0,3,False
351,925,29.0,80.0,2.82842712475,2.0,3,False
49,926,27.0,80.0,2.0,2.82842712475,3,False
334,927,29.0,78.0,2.0,2.0,3,False
441,928,29.0,77.0,2.0,2.2360679775,3,False
486,929,28.0,79.0,2.0,1.41421356237,3,False
844,930,28.0,79.0,1.41421356237,1.41421356237,3,False
281,931,30.0,76.0,2.2360679775,2.2360679775,3,False
626,932,28.0,75.0,2.2360679775,2.2360679775,3,False
264,933,26.0,76.0,2.2360679775,2.82842712475,3,False
726,934,30.0,75.0,2.2360679775,2.2360679775,3,False
776,935,27.0,77.0,2.2360679775,2.2360679775,3,False
540,936,26.0,77.0,2.2360679775,2.82842712475,3,False
900,937,30.0,75.0,2.2360679775,2.2360679775,3,False
426,938,24.0,78.0,2.82842712475,3.0,3,False
55,939,22.0,78.0,3.0,3.60555127546,3,False
576,940,24.0,81.0,3.0,2.2360679775,3,False
187,941,25.0,83.0,2.2360679775,1.41421356237,3,False
207,942,24.0,83.0,1.41421356237,1.41421356237,3,False
415,943,25.0,84.0,1.41421356237,2.2360679775,3,False
821,944,24.0,82.0,1.41421356237,1.41421356237,3,False
774,945,24.0,81.0,1.41421356237,2.2360679775,3,False
829,946,25.0,84.0,1.41421356237,2.2360679775,3,False
938,947,23.0,83.0,1.41421356237,2.0,3,False
728,948,22.0,84.0,2.0,2.82842712475,3,False
561,949,20.0,82.0,2.82842712475,3.16227766017,3,False
887,950,20.0,82.0,2.82842712475,3.16227766017,3,False
989,951,28.0,83.0,3.0,3.16227766017,3,False
605,952,40.0,77.0,2.82842712475,3.0,3,False
816,953,39.0,79.0,2.82842712475,2.2360679775,3,False
267,954,41.0,84.0,4.12310562562,5.38516480713,3,False
932,955,42.0,84.0,4.472135955,5.0,3,False
81,956,19.0,51.0,4.0,2.0,3,False
255,957,20.0,50.0,2.0,1.41421356237,3,False
541,958,21.0,50.0,1.41421356237,1.41421356237,3,False
564,959,21.0,51.0,1.41421356237,1.41421356237,3,False
628,960,19.0,51.0,1.41421356237,2.0,3,False
681,961,21.0,51.0,1.41421356237,1.41421356237,3,False
832,962,22.0,51.0,1.41421356237,2.2360679775,3,False
437,963,18.0,51.0,2.0,2.2360679775,3,False
333,964,18.0,49.0,2.2360679775,2.0,3,False
380,965,18.0,47.0,2.0,3.60555127546,3,False
780,966,17.0,48.0,2.0,3.16227766017,3,False
931,967,16.0,49.0,2.0,2.82842712475,3,False
